ID	IPA	simp	trad	detail	piŋyiŋ	调类
	pɪʔ⁵⁵	逼	逼			pɪʔ7
	pɪʔ⁵⁵	秕	秕	～穀		pɪʔ7
	pɪʔ⁵⁵	辟	辟	復～		pɪʔ7
	pɪʔ⁵⁵	别	彆	～扭		pɪʔ7
	pʰɪʔ⁵⁵	撇	撇			pʰɪʔ7
	pʰɪʔ⁵⁵	匹	匹			pʰɪʔ7
	pʰɪʔ⁵⁵	僻	僻			pʰɪʔ7
	pʰɪʔ⁵⁵	辟	闢	開～		pʰɪʔ7
	pʰɪʔ⁵⁵	劈	劈			pʰɪʔ7
	pʰɪʔ⁵⁵	霹	霹			pʰɪʔ7
	bɪʔ²⁴	箅	箅	爐～子		bɪʔ8
	bɪʔ²⁴	枇	枇	～杷		bɪʔ8
	bɪʔ²⁴	鼻	鼻			bɪʔ8
	bɪʔ²⁴	别	别			bɪʔ8
	bɪʔ²⁴	别	別			bɪʔ8
	bɪʔ²⁴	蹩	蹩	～腳		bɪʔ8
	mɪʔ²⁴	篾	篾			mɪʔ8
	mɪʔ²⁴	籋	籋	竹～		mɪʔ8
	mɪʔ²⁴	灭	滅			mɪʔ8
	mɪʔ²⁴	糸	糸			mɪʔ8
	mɪʔ²⁴	密	密			mɪʔ8
	mɪʔ²⁴	蜜	蜜			mɪʔ8
	mɪʔ²⁴	觅	覓			mɪʔ8
	mɪʔ²⁴	觅	覔	俗覓字		mɪʔ8
	tɪʔ⁵⁵	跌	跌			tɪʔ7
	tɪʔ⁵⁵	的	的	目～，打～		tɪʔ7
	tɪʔ⁵⁵	滴	滴			tɪʔ7
	tɪʔ⁵⁵	嫡	嫡			tɪʔ7
	tɪʔ⁵⁵	摘	摘	（俗）～下來（正字應爲扚）		tɪʔ7
	tɪʔ⁵⁵	扚	扚	～下來		tɪʔ7
	tʰɪʔ⁵⁵	贴	貼			tʰɪʔ7
	tʰɪʔ⁵⁵	帖	帖	字～，請～，妥～		tʰɪʔ7
	tʰɪʔ⁵⁵	铁	鐵			tʰɪʔ7
	tʰɪʔ⁵⁵	铁	鉄	俗鐵字		tʰɪʔ7
	tʰɪʔ⁵⁵	铁	銕	鐵古作銕		tʰɪʔ7
	tʰɪʔ⁵⁵	铁	䥫	鐵古作䥫		tʰɪʔ7
	tsʰɪʔ⁵⁵	切	切			tsʰɪʔ7
	tsʰɪʔ⁵⁵	窃	竊			tsʰɪʔ7
	tsʰɪʔ⁵⁵	膝	膝			tsʰɪʔ7
	tʰɪʔ⁵⁵	踢	踢			tʰɪʔ7
	tʰɪʔ⁵⁵	剔	剔			tʰɪʔ7
	tʰɪʔ⁵⁵	惕	惕			tʰɪʔ7
	dɪʔ²⁴	迭	迭			dɪʔ8
	dɪʔ²⁴	叠	𤴁	疊本字		dɪʔ8
	dɪʔ²⁴	叠	疊	同𤴁		dɪʔ8
	dɪʔ²⁴	叠	疉	疊本字		dɪʔ8
	dɪʔ²⁴	叠	㬪	同𤴁		dɪʔ8
	dɪʔ²⁴	叠	曡	同𤴁		dɪʔ8
	dɪʔ²⁴	碟	碟			dɪʔ8
	dɪʔ²⁴	蝶	蝶			dɪʔ8
	dɪʔ²⁴	谍	諜			dɪʔ8
	dɪʔ²⁴	笛	笛			dɪʔ8
	dɪʔ²⁴	敌	敵			dɪʔ8
	dɪʔ²⁴	狄	狄			dɪʔ8
	dɪʔ²⁴	涤	滌			dɪʔ8
	dɪʔ²⁴	荻	荻			dɪʔ8
	lɪʔ²⁴	荔	荔			lɪʔ8
	lɪʔ²⁴	力	力			lɪʔ8
	lɪʔ²⁴	立	立			lɪʔ8
	lɪʔ²⁴	笠	笠			lɪʔ8
	lɪʔ²⁴	粒	粒			lɪʔ8
	lɪʔ²⁴	列	列			lɪʔ8
	lɪʔ²⁴	烈	烈			lɪʔ8
	lɪʔ²⁴	裂	裂			lɪʔ8
	lɪʔ²⁴	劣	劣			lɪʔ8
	lɪʔ²⁴	傈	傈			lɪʔ8
	lɪʔ²⁴	栗	栗	大～		lɪʔ8
	lɪʔ²⁴	栗	慄	戰～，顫～		lɪʔ8
	lɪʔ²⁴	溧	溧	～陽（地名）		lɪʔ8
	lɪʔ²⁴	律	律			lɪʔ8
	lɪʔ²⁴	率	率	效～		lɪʔ8
	lɪʔ²⁴	历	曆	日～		lɪʔ8
	lɪʔ²⁴	历	歷	～史		lɪʔ8
	lɪʔ²⁴	历	厤	古文歷字		lɪʔ8
	lɪʔ²⁴	历	厯	俗歷字		lɪʔ8
	lɪʔ²⁴	秝	秝			lɪʔ8
	lɪʔ²⁴	捩	捩	動詞，擰：～一記（擰一下）		lɪʔ8
	tsɪʔ⁵⁵	接	接			tsɪʔ7
	tsɪʔ⁵⁵	节	節			tsɪʔ7
	tsɪʔ⁵⁵	疖	癤			tsɪʔ7
	tsɪʔ⁵⁵	鲫	鯽			tsɪʔ7
	tsɪʔ⁵⁵	积	積			tsɪʔ7
	tsɪʔ⁵⁵	迹	迹			tsɪʔ7
	tsɪʔ⁵⁵	迹	跡			tsɪʔ7
	tsɪʔ⁵⁵	迹	蹟			tsɪʔ7
	tsɪʔ⁵⁵	脊	脊			tsɪʔ7
	tsɪʔ⁵⁵	绩	績			tsɪʔ7
	tsɪʔ⁵⁵	即	即			tsɪʔ7
	tsɪʔ⁵⁵	即	卽			tsɪʔ7
	tsʰɪʔ⁵⁵	妾	妾			tsʰɪʔ7
	tsʰɪʔ⁵⁵	缉	緝			tsʰɪʔ7
	tsʰɪʔ⁵⁵	辑	輯			tsʰɪʔ7
	tsʰɪʔ⁵⁵	七	七			tsʰɪʔ7
	tsʰɪʔ⁵⁵	漆	漆			tsʰɪʔ7
	tsʰɪʔ⁵⁵	戚	戚	親～，哀～，干～（斧頭）		tsʰɪʔ7
	tsʰɪʔ⁵⁵	戚	慽	哀～		tsʰɪʔ7
	tsʰɪʔ⁵⁵	戚	慼	哀～		tsʰɪʔ7
	tsʰɪʔ⁵⁵	戚	鏚	干～（斧頭）		tsʰɪʔ7
	dzɪʔ²⁴	捷	捷			dzɪʔ8
	dzɪʔ²⁴	睫	睫			dzɪʔ8
	dzɪʔ²⁴	婕	婕			dzɪʔ8
	dzɪʔ²⁴	集	集			dzɪʔ8
	dzɪʔ²⁴	习	習			dzɪʔ8
	dzɪʔ²⁴	袭	襲	又		dzɪʔ8
	dzɪʔ²⁴	截	截			dzɪʔ8
	dzɪʔ²⁴	绝	絕			dzɪʔ8
	dzɪʔ²⁴	疾	疾			dzɪʔ8
	dzɪʔ²⁴	嫉	嫉			dzɪʔ8
	dzɪʔ²⁴	籍	籍			dzɪʔ8
	dzɪʔ²⁴	藉	藉			dzɪʔ8
	dzɪʔ²⁴	寂	寂			dzɪʔ8
	sɪʔ⁵⁵	薛	薛			sɪʔ7
	sɪʔ⁵⁵	泄	洩			sɪʔ7
	sɪʔ⁵⁵	屑	屑			sɪʔ7
	sɪʔ⁵⁵	楔	楔			sɪʔ7
	sɪʔ⁵⁵	雪	雪			sɪʔ7
	sɪʔ⁵⁵	燮	燮			sɪʔ7
	sɪʔ⁵⁵	悉	悉			sɪʔ7
	sɪʔ⁵⁵	蟋	蟋			sɪʔ7
	sɪʔ⁵⁵	息	息			sɪʔ7
	sɪʔ⁵⁵	熄	熄			sɪʔ7
	sɪʔ⁵⁵	媳	媳			sɪʔ7
	sɪʔ⁵⁵	惜	惜			sɪʔ7
	sɪʔ⁵⁵	昔	昔			sɪʔ7
	sɪʔ⁵⁵	锡	錫			sɪʔ7
	sɪʔ⁵⁵	析	析			sɪʔ7
	sɪʔ⁵⁵	戌	戌			sɪʔ7
	zɪʔ²⁴	袭	襲	又		zɪʔ8
	zɪʔ²⁴	席	席			zɪʔ8
	zɪʔ²⁴	拾	拾			zɪʔ8
	zɪʔ²⁴	夕	夕			zɪʔ8
	ɪʔ⁵⁵	揖	揖			ɪʔ7
	ɪʔ⁵⁵	乙	乙			ɪʔ7
	ɪʔ⁵⁵	一	一			ɪʔ7
	ɪʔ⁵⁵	逸	逸			ɪʔ7
	ɪʔ⁵⁵	益	益			ɪʔ7
	tɕiɪʔ⁵⁵	髻	髻			tɕiɪʔ7
	tɕiɪʔ⁵⁵	劫	劫			tɕiɪʔ7
	tɕiɪʔ⁵⁵	揭	揭			tɕiɪʔ7
	tɕiɪʔ⁵⁵	讦	訐	攻～		tɕiɪʔ7
	tɕiɪʔ⁵⁵	结	結			tɕiɪʔ7
	tɕiɪʔ⁵⁵	洁	潔			tɕiɪʔ7
	tɕiɪʔ⁵⁵	洁	絜	同潔		tɕiɪʔ7
	tɕiɪʔ⁵⁵	絜	絜	姓		tɕiɪʔ7
	tɕiɪʔ⁵⁵	秸	秸			tɕiɪʔ7
	tɕiɪʔ⁵⁵	戟	戟			tɕiɪʔ7
	tɕiɪʔ⁵⁵	击	擊			tɕiɪʔ7
	tɕiɪʔ⁵⁵	激	激			tɕiɪʔ7
	tɕiɪʔ⁵⁵	急	急			tɕiɪʔ7
	dʑiɪʔ²⁴	急	急	（又）		dʑiɪʔ8
	tɕiɪʔ⁵⁵	棘	棘			tɕiɪʔ7
	tɕiɪʔ⁵⁵	级	級			tɕiɪʔ7
	tɕiɪʔ⁵⁵	给	給			tɕiɪʔ7
	tɕiɪʔ⁵⁵	吉	吉			tɕiɪʔ7
	tɕʰiɪʔ⁵⁵	乞	乞			tɕʰiɪʔ7
	tɕʰiɪʔ⁵⁵	讫	訖			tɕʰiɪʔ7
	tɕʰiɪʔ⁵⁵	吃	吃	口～		tɕʰiɪʔ7
	tɕʰiɪʔ⁵⁵	吃	喫	～飯		tɕʰiɪʔ7
	tɕʰiɪʔ⁵⁵	泣	泣			tɕʰiɪʔ7
	dʑiɪʔ²⁴	杰	杰	周～倫		dʑiɪʔ8
	dʑiɪʔ²⁴	杰	傑			dʑiɪʔ8
	dʑiɪʔ²⁴	桀	桀			dʑiɪʔ8
	dʑiɪʔ²⁴	竭	竭			dʑiɪʔ8
	dʑiɪʔ²⁴	及	及			dʑiɪʔ8
	dʑi¹³	及	及	（俗）來得～，來弗～		dʑi2
	dʑiɪʔ²⁴	极	極			dʑiɪʔ8
	ȵiɪʔ²⁴	聂	聶			ȵiɪʔ8
	ȵiɪʔ²⁴	镊	鑷			ȵiɪʔ8
	ȵiɪʔ²⁴	蹑	躡			ȵiɪʔ8
	ȵiɪʔ²⁴	业	業			ȵiɪʔ8
	ȵiɪʔ²⁴	孽	孽			ȵiɪʔ8
	ȵiɪʔ²⁴	逆	逆			ȵiɪʔ8
	ȵiɪʔ²⁴	溺	溺			ȵiɪʔ8
	ȵiɪʔ²⁴	热	熱			ȵiɪʔ8
	ȵiɪʔ²⁴	日	日	～脚（日子）		ȵiɪʔ8
	ɕiɪʔ⁵⁵	胁	脅			ɕiɪʔ7
	ɕiɪʔ⁵⁵	胁	脇			ɕiɪʔ7
	ɕiɪʔ⁵⁵	歇	歇			ɕiɪʔ7
	ɕiɪʔ⁵⁵	蝎	蠍			ɕiɪʔ7
	ɕiɪʔ⁵⁵	吸	吸			ɕiɪʔ7
	ɦiɪʔ²⁴	叶	叶	同協		ɦiɪʔ8
	ɦiɪʔ²⁴	叶	葉			ɦiɪʔ8
	ɦiɪʔ²⁴	絜	絜	《禮·大學》是以君子有絜矩之道也		ɦiɪʔ8
	ɦiɪʔ²⁴	页	頁			ɦiɪʔ8
	ɦiɪʔ²⁴	协	協			ɦiɪʔ8
	ɦiɪʔ²⁴	掖	掖			ɦiɪʔ8
	ɦiɪʔ²⁴	亦	亦			ɦiɪʔ8
	ɦiɪʔ²⁴	译	譯			ɦiɪʔ8
	ɦiɪʔ²⁴	驿	驛			ɦiɪʔ8
	ɦiɪʔ²⁴	易	易	交～		ɦiɪʔ8
	ɦiɪʔ²⁴	液	液			ɦiɪʔ8
	ɦiɪʔ²⁴	腋	腋			ɦiɪʔ8
	ɦiɪʔ²⁴	熠	熠			ɦiɪʔ8
	ɦiɪʔ²⁴	佚	佚			ɦiɪʔ8
	ɦiɪʔ²⁴	奕	奕			ɦiɪʔ8
	iɪʔ⁵⁵	噎	噎			iɪʔ7
	iɪʔ⁵⁵	抑	抑			iɪʔ7
	ɦiɪʔ²⁴	翼	翼			ɦiɪʔ8
	poʔ⁵⁵	博	博			poʔ7
	poʔ⁵⁵	剥	剥			poʔ7
	poʔ⁵⁵	剥	剝			poʔ7
	poʔ⁵⁵	驳	駁			poʔ7
	poʔ⁵⁵	北	北			poʔ7
	poʔ⁵⁵	卜	卜	占～		poʔ7
	pʰoʔ⁵⁵	朴	樸			pʰoʔ7
	pʰoʔ⁵⁵	朴	朴			pʰoʔ7
	pʰoʔ⁵⁵	扑	撲			pʰoʔ7
	pʰoʔ⁵⁵	扑	扑			pʰoʔ7
	pʰoʔ⁵⁵	仆	仆	～倒		pʰoʔ7
	boʔ²⁴	杷	杷	枇～		boʔ8
	boʔ²⁴	薄	薄			boʔ8
	boʔ²⁴	卜	蔔	蘿～		boʔ8
	boʔ²⁴	帛	帛			boʔ8
	boʔ²⁴	仆	僕	～人		boʔ8
	boʔ²⁴	瀑	瀑			boʔ8
	moʔ²⁴	莫	莫			moʔ8
	moʔ²⁴	膜	膜			moʔ8
	moʔ²⁴	寞	寞			moʔ8
	moʔ²⁴	摸	摸			moʔ8
	moʔ²⁴	漠	漠			moʔ8
	moʔ²⁴	木	木			moʔ8
	moʔ²⁴	沐	沐			moʔ8
	moʔ²⁴	么	麼			moʔ8
	moʔ²⁴	么	麽	俗麼字		moʔ8
	moʔ²⁴	目	目			moʔ8
	moʔ²⁴	牧	牧			moʔ8
	moʔ²⁴	睦	睦			moʔ8
	foʔ⁵⁵	福	福			foʔ7
	foʔ⁵⁵	幅	幅			foʔ7
	foʔ⁵⁵	蝠	蝠			foʔ7
	foʔ⁵⁵	复	複	重～		foʔ7
	foʔ⁵⁵	腹	腹			foʔ7
	foʔ⁵⁵	辐	輻			foʔ7
	foʔ⁵⁵	复	覆	反～		foʔ7
	foʔ⁵⁵	覆	覆	～蓋		foʔ7
	voʔ²⁴	复	復	～原，恢～		voʔ8
	voʔ²⁴	缚	縛			voʔ8
	voʔ²⁴	服	服			voʔ8
	voʔ²⁴	伏	伏			voʔ8
	toʔ⁵⁵	笃	篤			toʔ7
	toʔ⁵⁵	督	督			toʔ7
	tʰoʔ⁵⁵	托	託	假～，～付		tʰoʔ7
	tʰoʔ⁵⁵	托	托	～盤，～付		tʰoʔ7
	tʰoʔ⁵⁵	秃	秃			tʰoʔ7
	tʰoʔ⁵⁵	秃	禿			tʰoʔ7
	doʔ²⁴	铎	鐸			doʔ8
	doʔ²⁴	踱	踱			doʔ8
	doʔ²⁴	独	獨			doʔ8
	doʔ²⁴	读	讀			doʔ8
	doʔ²⁴	牍	牘			doʔ8
	doʔ²⁴	犊	犢			doʔ8
	doʔ²⁴	毒	毒			doʔ8
	noʔ²⁴	诺	諾			noʔ8
	ȵiɪʔ²⁴	匿	匿			ȵiɪʔ8
	ȵi²¹³	昵	暱	～稱		ȵi6
	loʔ²⁴	落	落			loʔ8
	loʔ²⁴	烙	烙			loʔ8
	loʔ²⁴	骆	駱			loʔ8
	loʔ²⁴	酪	酪			loʔ8
	loʔ²⁴	洛	洛	～水，～陽		loʔ8
	loʔ²⁴	洛	雒	～陽（漢光武帝劉秀改洛陽爲雒陽，魏文帝曹丕改回洛陽）		loʔ8
	loʔ²⁴	雒	雒	姓		loʔ8
	loʔ²⁴	络	絡	活～		loʔ8
	loʔ²⁴	乐	樂			loʔ8
	loʔ²⁴	鹿	鹿			loʔ8
	loʔ²⁴	禄	禄			loʔ8
	loʔ²⁴	禄	祿			loʔ8
	loʔ²⁴	六	六			loʔ8
	loʔ²⁴	陆	陸			loʔ8
	loʔ²⁴	绿	綠			loʔ8
	loʔ²⁴	绿	緑			loʔ8
	loʔ²⁴	录	錄			loʔ8
	loʔ²⁴	录	録			loʔ8
	loʔ²⁴	甪	甪	～直（蘇州地名）		loʔ8
	tsoʔ⁵⁵	拙	拙			tsoʔ7
	tsəʔ⁵⁵	卒	卒			tsəʔ7
	tsoʔ⁵⁵	作	作	～業，～坊		tsoʔ7
	tsoʔ⁵⁵	卓	卓			tsoʔ7
	tsoʔ⁵⁵	桌	桌			tsoʔ7
	tsoʔ⁵⁵	琢	琢			tsoʔ7
	tsoʔ⁵⁵	啄	啄			tsoʔ7
	tsoʔ⁵⁵	捉	捉			tsoʔ7
	tsoʔ⁵⁵	竹	竹			tsoʔ7
	tsoʔ⁵⁵	筑	筑	一種樂器，似箏，擊～		tsoʔ7
	tsoʔ⁵⁵	筑	築	建～		tsoʔ7
	tsoʔ⁵⁵	祝	祝			tsoʔ7
	tsoʔ⁵⁵	粥	粥			tsoʔ7
	tsoʔ⁵⁵	足	足			tsoʔ7
	tsoʔ⁵⁵	烛	燭			tsoʔ7
	tsoʔ⁵⁵	嘱	囑			tsoʔ7
	tsʰəʔ⁵⁵	撮	撮			tsʰəʔ7
	tsʰəʔ⁵⁵	猝	猝			tsʰəʔ7
	tsʰoʔ⁵⁵	出	出	～去		tsʰoʔ7
	tsʰoʔ⁵⁵	出	齣	一～戲		tsʰoʔ7
	tsʰoʔ⁵⁵	戳	戳			tsʰoʔ7
	tsʰoʔ⁵⁵	龊	齪			tsʰoʔ7
	tsʰoʔ⁵⁵	畜	畜	～生		tsʰoʔ7
	tsʰoʔ⁵⁵	促	促			tsʰoʔ7
	tsʰoʔ⁵⁵	触	觸			tsʰoʔ7
	dzoʔ²⁴	浊	濁			dzoʔ8
	dzoʔ²⁴	镯	鐲			dzoʔ8
	dzoʔ²⁴	逐	逐			dzoʔ8
	dzoʔ²⁴	轴	軸			dzoʔ8
	dzoʔ²⁴	妯	妯	～娌		dzoʔ8
	soʔ⁵⁵	说	說			soʔ7
	soʔ⁵⁵	说	説			soʔ7
	soʔ⁵⁵	宿	宿			soʔ7
	soʔ⁵⁵	宿	㝛	宿本字		soʔ7
	soʔ⁵⁵	索	索			soʔ7
	soʔ⁵⁵	朔	朔			soʔ7
	soʔ⁵⁵	硕	碩			soʔ7
	soʔ⁵⁵	速	速			soʔ7
	soʔ⁵⁵	肃	肅			soʔ7
	soʔ⁵⁵	缩	縮			soʔ7
	soʔ⁵⁵	叔	叔			soʔ7
	zoʔ²⁴	淑	淑			zoʔ8
	soʔ⁵⁵	粟	粟			soʔ7
	soʔ⁵⁵	束	束			soʔ7
	zoʔ²⁴	述	述			zoʔ8
	zoʔ²⁴	凿	鑿			zoʔ8
	zoʔ²⁴	族	族			zoʔ8
	zoʔ²⁴	熟	熟			zoʔ8
	zoʔ²⁴	孰	孰			zoʔ8
	zoʔ²⁴	塾	塾			zoʔ8
	zoʔ²⁴	俗	俗			zoʔ8
	zoʔ²⁴	续	續			zoʔ8
	zoʔ²⁴	属	屬			zoʔ8
	zoʔ²⁴	赎	贖			zoʔ8
	zoʔ²⁴	蜀	蜀			zoʔ8
	zoʔ²⁴	辱	辱			zoʔ8
	zoʔ²⁴	褥	褥			zoʔ8
	koʔ⁵⁵	各	各			koʔ7
	koʔ⁵⁵	阁	閣			koʔ7
	koʔ⁵⁵	搁	擱			koʔ7
	koʔ⁵⁵	胳	胳			koʔ7
	koʔ⁵⁵	郭	郭			koʔ7
	koʔ⁵⁵	廓	廓			koʔ7
	koʔ⁵⁵	角	角			koʔ7
	koʔ⁵⁵	觉	覺	～著		koʔ7
	koʔ⁵⁵	国	國			koʔ7
	koʔ⁵⁵	国	囯	太平天～		koʔ7
	koʔ⁵⁵	国	圀	德川光～		koʔ7
	koʔ⁵⁵	谷	谷	山～		koʔ7
	koʔ⁵⁵	谷	穀	～物，五～		koʔ7
	kʰoʔ⁵⁵	圣	圣			kʰoʔ7
	kʰoʔ⁵⁵	窟	窟			kʰoʔ7
	kʰoʔ⁵⁵	扩	擴			kʰoʔ7
	kʰoʔ⁵⁵	壳	殼			kʰoʔ7
	kʰoʔ⁵⁵	壳	㱿			kʰoʔ7
	kʰoʔ⁵⁵	壳	殻			kʰoʔ7
	kʰoʔ⁵⁵	恪	恪			kʰoʔ7
	kʰoʔ⁵⁵	哭	哭			kʰoʔ7
	kʰoʔ⁵⁵	酷	酷			kʰoʔ7
	ŋoʔ²⁴	腭	腭			ŋoʔ8
	ŋoʔ²⁴	鄂	鄂			ŋoʔ8
	ŋoʔ²⁴	腭	齶			ŋoʔ8
	ŋoʔ²⁴	颚	顎			ŋoʔ8
	ŋoʔ²⁴	鹤	鶴			ŋoʔ8
	ŋoʔ²⁴	岳	岳	～飛，～陽		ŋoʔ8
	ŋoʔ²⁴	岳	嶽			ŋoʔ8
	hoʔ⁵⁵	壑	壑			hoʔ7
	hoʔ⁵⁵	豁	豁			hoʔ7
	hoʔ⁵⁵	郝	郝			hoʔ7
	hoʔ⁵⁵	霍	霍			hoʔ7
	hoʔ⁵⁵	藿	藿			hoʔ7
	ɦʰoʔ²⁴	学	學	～堂		ɦʰoʔ8
	ɦʰoʔ²⁴	或	或			ɦʰoʔ8
	oʔ⁵⁵	恶	惡			oʔ7
	oʔ⁵⁵	握	握			oʔ7
	oʔ⁵⁵	龌	齷			oʔ7
	oʔ⁵⁵	屋	屋			oʔ7
	oʔ⁵⁵	沃	沃			oʔ7
	tɕioʔ⁵⁵	决	決			tɕioʔ7
	tɕioʔ⁵⁵	诀	訣			tɕioʔ7
	tɕioʔ⁵⁵	厥	厥			tɕioʔ7
	tɕioʔ⁵⁵	蕨	蕨			tɕioʔ7
	tɕioʔ⁵⁵	橘	橘			tɕioʔ7
	tɕioʔ⁵⁵	镢	镢			tɕioʔ7
	tɕioʔ⁵⁵	菊	菊			tɕioʔ7
	tɕioʔ⁵⁵	鞠	鞠			tɕioʔ7
	tɕʰioʔ⁵⁵	缺	缺			tɕʰioʔ7
	tɕʰioʔ⁵⁵	黢	黢	黑～～		tɕʰioʔ7
	tɕʰioʔ⁵⁵	屈	屈			tɕʰioʔ7
	tɕʰioʔ⁵⁵	曲	麯	酒～		tɕʰioʔ7
	tɕʰioʔ⁵⁵	曲	曲	歌～		tɕʰioʔ7
	dzoʔ²⁴	术	術			dzoʔ8
	dzoʔ²⁴	术	朮	白～（草本植物）		dzoʔ8
	dʑioʔ²⁴	掘	掘			dʑioʔ8
	dʑioʔ²⁴	倔	倔			dʑioʔ8
	dʑioʔ²⁴	局	局			dʑioʔ8
	ȵioʔ²⁴	肉	肉			ȵioʔ8
	ȵioʔ²⁴	肉	宍			ȵioʔ8
	ɕioʔ⁵⁵	噱	噱	～頭		ɕioʔ7
	ɕioʔ⁵⁵	血	血			ɕioʔ7
	ɕioʔ⁵⁵	恤	恤	同卹		ɕioʔ7
	ɕioʔ⁵⁵	恤	卹			ɕioʔ7
	ɕioʔ⁵⁵	恤	䘏	俗卹字		ɕioʔ7
	ɕioʔ⁵⁵	恤	賉	俗卹字		ɕioʔ7
	ɕioʔ⁵⁵	畜	畜	～牧業		ɕioʔ7
	ɕioʔ⁵⁵	蓄	蓄			ɕioʔ7
	ɕioʔ⁵⁵	旭	旭			ɕioʔ7
	ʑioʔ²⁴	入	入			ʑioʔ8
	ɦioʔ²⁴	月	月			ɦioʔ8
	ɦioʔ²⁴	越	越			ɦioʔ8
	ɦioʔ²⁴	曰	曰			ɦioʔ8
	ɦioʔ²⁴	悦	悅			ɦioʔ8
	ɦioʔ²⁴	阅	閱			ɦioʔ8
	ɦioʔ²⁴	穴	穴			ɦioʔ8
	ɦioʔ²⁴	域	域			ɦioʔ8
	ɦioʔ²⁴	阈	閾	～値		ɦioʔ8
	ɦioʔ²⁴	疫	疫			ɦioʔ8
	ɦioʔ²⁴	役	役			ɦioʔ8
	ɦioʔ²⁴	育	育			ɦioʔ8
	ɦioʔ²⁴	玉	玉			ɦioʔ8
	ɦioʔ²⁴	狱	獄			ɦioʔ8
	ɦioʔ²⁴	浴	浴			ɦioʔ8
	ɦioʔ²⁴	欲	欲			ɦioʔ8
	ɦioʔ²⁴	粤	粵			ɦioʔ8
	ioʔ⁵⁵	哕	噦			ioʔ7
	ɦioʔ²⁴	阅	閱			ɦioʔ8
	ioʔ⁵⁵	郁	郁			ioʔ7
	ioʔ⁵⁵	郁	鬱			ioʔ7
	pəʔ⁵⁵	不	不			pəʔ7
	pəʔ⁵⁵	拨	撥			pəʔ7
	pəʔ⁵⁵	钵	缽			pəʔ7
	pʰəʔ⁵⁵	泼	潑			pʰəʔ7
	pʰəʔ⁵⁵	迫	迫			pʰəʔ7
	pʰəʔ⁵⁵	珀	珀			pʰəʔ7
	pʰəʔ⁵⁵	魄	魄	～力		pʰəʔ7
	bəʔ²⁴	鼻	鼻	（又音）～頭：指鼻子		bəʔ8
	bəʔ²⁴	别	别	～人		bəʔ8
	bəʔ²⁴	别	別	～人		bəʔ8
	bəʔ²⁴	勃	勃			bəʔ8
	bəʔ²⁴	饽	餑			bəʔ8
	məʔ²⁴	末	末			məʔ8
	məʔ²⁴	沫	沫			məʔ8
	məʔ²⁴	抹	抹			məʔ8
	məʔ²⁴	没	没			məʔ8
	məʔ²⁴	没	沒			məʔ8
	məʔ²⁴	殁	歿			məʔ8
	məʔ²⁴	殁	殁			məʔ8
	məʔ²⁴	物	物	～事（指東西）		məʔ8
	məʔ²⁴	墨	墨			məʔ8
	məʔ²⁴	默	默			məʔ8
	fəʔ⁵⁵	弗	弗	不		fəʔ7
	fəʔ⁵⁵	佛	佛	仿～		fəʔ7
	fəʔ⁵⁵	佛	彿	彷～		fəʔ7
	fəʔ⁵⁵	佛	髴	髣～		fəʔ7
	vəʔ²⁴	佛	佛			vəʔ8
	vəʔ²⁴	物	物	～理，事～		vəʔ8
	təʔ⁵⁵	得	得			təʔ7
	təʔ⁵⁵	掇	掇	移動：～一～檯子		təʔ7
	təʔ⁵⁵	䊞	䊞	黏		təʔ7
	təʔ⁵⁵	德	德			təʔ7
	tʰəʔ⁵⁵	脱	脫			tʰəʔ7
	dəʔ²⁴	夺	奪			dəʔ8
	dəʔ²⁴	突	突			dəʔ8
	dəʔ²⁴	特	特			dəʔ8
	dɪʔ²⁴	特	特	～爲，～程：特地		dɪʔ8
	ləʔ²⁴	捋	捋	～鬍子		ləʔ8
	ləʔ²⁴	肋	肋			ləʔ8
	ləʔ²⁴	勒	勒	～緊，～索		ləʔ8
	ləʔ²⁴	垃	垃	～圾		ləʔ8
	tsəʔ⁵⁵	折	折			tsəʔ7
	tsəʔ⁵⁵	褶	褶			tsəʔ7
	tsəʔ⁵⁵	哲	哲			tsəʔ7
	tsəʔ⁵⁵	浙	浙			tsəʔ7
	tsəʔ⁵⁵	帜	幟			tsəʔ7
	tsəʔ⁵⁵	执	執			tsəʔ7
	tsəʔ⁵⁵	汁	汁			tsəʔ7
	tsəʔ⁵⁵	质	質	～量		tsəʔ7
	tsəʔ⁵⁵	则	則			tsəʔ7
	tsəʔ⁵⁵	织	織			tsəʔ7
	tsəʔ⁵⁵	职	職			tsəʔ7
	tsəʔ⁵⁵	责	責			tsəʔ7
	tsʰəʔ⁵⁵	彻	徹			tsʰəʔ7
	tsʰəʔ⁵⁵	撤	撤			tsʰəʔ7
	tsʰəʔ⁵⁵	澈	澈			tsʰəʔ7
	tsʰəʔ⁵⁵	辙	轍			tsʰəʔ7
	tsəʔ⁵⁵	侧	側	（口）～過來		tsəʔ7
	tsʰəʔ⁵⁵	侧	側			tsʰəʔ7
	tsʰəʔ⁵⁵	测	測			tsʰəʔ7
	tsʰəʔ⁵⁵	拆	拆	（文）		tsʰəʔ7
	tsʰəʔ⁵⁵	赤	赤	～道		tsʰəʔ7
	tsʰəʔ⁵⁵	斥	斥			tsʰəʔ7
	dzəʔ²⁴	涉	涉			dzəʔ8
	dzəʔ²⁴	蛰	蟄	驚～		dzəʔ8
