字	音	注
住	tiu[6]	住tiu⁴³[6]抵伓=住toi3 oŋ5 tiu6 :抵不住;對伓=住tui5 oiŋ5 tiu6 :對不住;記住ki5 tiu6 ;接住tsie7 tiu6 :接著;停住loiŋ2 tiu6 ;網住了=moŋ5 tiu6 lo:被網網住;圍住y9 tiu6
柱	hiu[5]	柱hiu¹¹[5]提柱loi9 hiu5 :把柱子立起來
著	tioˀ[8]	著tio⁴³ˀ[8]動詞后表示完成;估伓=著ko3 oiŋ5 tio8 :猜不到;火著起來khui3 tio8 khe5 le2 ;見著kieŋ5 tio8 ;見著kieŋ5 tio8 :看到;驚著kiaŋ1 tio8 :嚇到;目珠□著mo8 tsiu1 tshi7 tio8 :眼睛閉著;碰著phoŋ6 tio8 :遇到;凊著thoiŋ5 tio8 :著涼;聽□得著hiaŋ1 noiŋ6 te7 tio8 :聽不懂;聽□伓=著hiaŋ1 noiŋ6 oiŋ5 tio8 :聽不到;著火;著火tio8 khui3 ;𣍐=□得著mai5 lɔ6 te7 tio8 :找不著
箸	ty[6]	箸ty⁴³[6]筷子
抓	tsua[1]	抓tsua⁵³[1]抓破了=tsua1 phoi5 lo;抓起來tsua1 khe5 le2
磚	tsyeŋ[1]	磚tsyeŋ⁵³[1]
轉	lyeŋ[3]	轉lyeŋ³¹[3]倒轉tau5 lyeŋ3 :返回;行倒轉ɣiaŋ9 tau5 lyeŋ3 :倒退;轉過來lyeŋ3 kuo5 le2 ;轉彎lyeŋ3 yeŋ1
追	ty[1]	追ty⁵³[1]
墜	ty[6]	墜ty⁴³[6]耳墜子noiŋ5 ty6 tsie3 :耳環;見/noiŋ5 ty6 tsie3 /耳墜子;金耳墜kiŋ1 noiŋ5 ty6 :金耳環
預	∅y[6]	預∅y⁴³[6]預備y6 woi6
桌	tɔ[7]	桌tɔ²⁴[7]桌櫥tɔ7 ty2 :抽屜
鐲	sɔˀ[8]	鐲sɔ⁴³ˀ[8]手鐲siu3 sɔ8
子	tso[3]tsie[3]	子tso³¹[3]無=面子mau9 mieŋ6 tso3 ;子宮tso3 keŋ1 ■子tsie³¹[3]□□子mo8 ka7 tsie3 :壁虎;□□子tia8 ty5 tsie3 :蜘蛛;□哥子𢫦na7 kɔ1 tsie3 ma8 :被哥哥打;□囝子去買na7 kyeŋ3 tsie3 khɔ5 mai3 :讓小孩去買;□娘囝子aiŋ1 nioŋ2 kyeŋ3 tsie3 :女孩;□絲子i7 soi7 tsie3 :這點;□絲子o7 soi7 tsie3 :那點;□絲子o7 soi7 tsie3 :那點兒;□子ɣiŋ5 tsie3 :肫;□子nia8 tsie3 :辮子;□子ŋioŋ3 tsie3 :楓樹。校：一般認爲本字就是楓;□子phaŋ3 tsie3 :毯子。校：毯讀音特殊;包子pau1 tsie3 ;杯子pui1 tsie3 :參見/eu1 tsie3 /甌子;被子phui5 tsie3 ;婢子poi5 tsie3 :女僕;篦子pe6 tsie3 ;鏟子tshyeŋ3 tsie3 ;出痘子tshy7 teu6 tsie3 ;窗門子heŋ1 muŋ2 tsie3 :窗戶;吹哨子tshye1 sau5 tsie3 ;錘子hy2 tsie3 ;銼子thɔ5 tsie3 ;帶子tue5 tsie3 ;袋子lui6 tsie3 ;刀子tau1 tsie3 ;凳子taiŋ5 tsie3 ;癲子tieŋ1 tsie3 ;碟子ta8 tsie3 ;釘子taiŋ1 tsie3 ;豆子teu6 tsie3 ;痘子teu6 tsie3 ;耳墜子noiŋ5 ty6 tsie3 :耳環;法子xua7 tsie3 ;番鬼子火xueŋ1 ky3 tsie3 khui3 :火柴;番鬼子醶xueŋ1 ky3 tsie3 kaiŋ3 ;番鬼子醶xueŋ1 ky3 tsie3 kaiŋ3 :肥皂;隑子kui1 tsie3 :樓梯;哥子kɔ1 tsie3 ;鴿子kɔ7 tsie3 ;鉤子keu1 tsie3 :名詞;拐子kue3 tsie3 :跛足者;鮭子ɣai9 tsie3 :鹹魚;棍子kuŋ5 tsie3 ;蛤蟆子xa2 ma2 tsie3 ;盒子ɔ8 tsie3 ;猴子ɣeu9 tsie3 ;後生子xeu5 saŋ1 tsie3 :年輕人;雞□子kai1 ɣiŋ5 tsie3 :雞肫;雞子kai1 tsie3 :小雞;囝子kyeŋ3 tsie3 :孩子;骹腹子khau1 po7 tsie3 :小腿;戒指子kai5 i3 tsie3 ;鏡子kiaŋ5 tsie3 ;橘子xi7 tsie3 ;釦子kheu3 tsie3 ;窟子khui7 tsie3 ;籃子saŋ2 tsie3 ;瀾=枷子lueŋ5 ka1 tsie3 :圍嘴;李子se5 tsie3 ;荔子lai6 tsie3 :荔枝;蓮子laiŋ2 tsie3 ;領囝子liaŋ5 kyeŋ3 tsie3 ;聾子soŋ2 tsie3 ;麻子ma2 tsie3 :長麻子的人;麻子moi2 tsie3 :芝麻，痘痕;麥子ma8 tsie3 ;茅廠子mau2 thɔŋ3 tsie3 :茅棚;帽子mau6 tsie3 ;妹子mui6 tsie3 ;鑷子nia7 tsie3 ;甌子eu1 tsie3 :杯子;牌子wai9 tsie3 ;瓶子waiŋ9 tsie3 :花瓶，瓶子，/xua1 waiŋ9 /;棋子ɣi9 tsie3 ;鉗子khieŋ2 tsie3 ;雀子tsia7 tsie3 :鳥;嫂子sau3 tsie3 ;哨子sau5 tsie3 ;神牌子siŋ2 wai9 tsie3 :神牌;生痔子saŋ1 loi6 tsie3 :長痔瘡;獅子se1 tsie3 ;石子tsio8 tsie3 ;柿子khi5 tsie3 ;手指子siu3 i3 tsie3 :手指;梳子so1 tsie3 ;秫子tshy8 tsie3 :糯米;刷子sui7 tsie3 ;絲絲子soi7 soi7 tsie3 :一點點;絲子soi7 tsie3 :一點點;孫子suŋ1 tsie3 ;索子sɔ7 tsie3 :繩子;桃子hau2 tsie3 ;骰子leu9 tsie3 ;兔子pho5 tsie3 ;兔子喙=pho5 tsie3 tshy5 :唇裂;襪子moi8 tsie3 ;襪子有隻穿moi8 tsie3 iu3 tsia7 tshyeŋ1 :襪子上有個洞;尾子囝mui3 tsie3 kyeŋ3 :最小的孩子;豨子khy3 tsie3 ;洗豨子sai3 khy3 tsie3 :生小豬;戲班子xi5 paiŋ1 tsie3 ;瞎子xai7 tsie3 ;蝦子xa2 tsie3 :小蝦;鴨子a7 tsie3 ;啞子a3 tsie3 :啞巴;芫荽子xyeŋ2 sy1 tsie3 :香菜;樣子ioŋ6 tsie3 ;腰子io1 tsie3 :腎臟;一=絲子tsi8 soi7 tsie3 :一點點;一=下子tsi8 xa6 tsie3 :一下子;蟻子ŋye5 tsie3 :螞蟻;陭子ɣye5 tsie3 :臺階;蠅子sioŋ2 tsie3 :蒼蠅;院子yeŋ6 tsie3 :院子;鑿子tho8 tsie3 ;早子lau3 tsie3 :粳米;丈夫囝子tio2 mo5 kyeŋ3 tsie3 :男孩;榛子tsaiŋ1 tsie3 ;痔子loi6 tsie3 ;姊子tsoi3 tsie3 :姐姐;糉子tsoŋ5 tsie3 ;鑽子tsuŋ5 tsie3
姊	tsoi[3]	姊tsoi³¹[3]姐;小姊sio3 tsoi3 :年輕未婚女性;姊妹tsoi3 mui6 ;姊子tsoi3 tsie3 :姐姐
紫	tso[3]	紫tso³¹[3]
自	tsoi[6]	自tsoi⁴³[6]我隻人自去ŋue9 tsia7 noiŋ2 tsoi6 khɔ5 :我一個人自己去
字	loi[6]	字loi⁴³[6]認字noiŋ6 loi6 ;寫字sia3 loi6
漬	tsie[6]	漬tsie⁴³[6]浸;漬水tsie6 sy3 :浸水
棕	tsoŋ[1]	棕tsoŋ⁵³[1]棕衣tsoŋ1 i1
糉	tsoŋ[5]	糉tsoŋ¹¹[5]包糉pau1 tsoŋ5 ;糉子tsoŋ5 tsie3
走	tseu[3]	走tseu³¹[3]跑;走□tseu3 haŋ5 :跑了
鑽	tsuŋ[5]	鑽tsuŋ¹¹[5]動詞;鑽子tsuŋ5 tsie3
罪	lui[6]	罪lui⁴³[6]有罪iu3 lui6
醉	ly[9]	醉ly⁴³[9]
昨	laŋ[9]	昨laŋ⁴³[9]昨暝laŋ9 maŋ9 :昨天。校：昨受逆同化，韻母變化;昨暝暗暝laŋ9 maŋ9 ɔŋ5 maŋ2 :昨天晚上
左	tsɔ[3]	左tsɔ³¹[3]左邊tsɔ3 pieŋ1
作	tsɔ[7]	作tsɔ²⁴[7]作頭師傅tsɔ7 heu2 so1 xo5 :木工;作文tsɔ7 wuŋ2
坐	tsueˀ[8]	坐tsue⁴³ˀ[8]坐監牢tsue8 kaŋ1 lau2
做	tsa[5]	做tsa¹¹[5]□角做ioŋ7 ko7 tsa5 :這樣做;□角做ye7 ko7 tsa5 :怎麼做;□渠去做eu3 ɣy9 khɔ5 tsa5 :叫他去做;替渠做haiŋ1 ɣy9 tsa5 :替他做;做□tsa5 xai3 :做事;做粗人tsa5 tho1 noiŋ2 :農民;做飯tsa5 puŋ6 ;做旱tsa5 ɣueŋ5 :發生乾旱;做嬌tsa5 kio1 :撒嬌;做媒tsa5 mui2 ;做夢tsa5 moŋ6 ;做廟會tsa5 mio6 xui6 :舉行廟會;做生意tsa5 saiŋ1 i5 ;做完了=tsa5 yeŋ2 lo;做月tsa5 ŋye8 :坐月子
𣍐	mai[5]	𣍐mai¹¹[5]鼻𣍐=通phoi6 mai5 hoŋ1 :鼻不通;鼻𣍐=通phoi6 mai5 hoŋ1 :鼻塞;不會，否定詞;𣍐=□得著mai5 lɔ6 te7 tio8 :找不著;𣍐=來得赴=mai5 le2 te7 xo5 :來不及;𣍐=利mai5 loi6 :不利，鈍;𣍐=嫩mai5 nuŋ6 :不嫩;𣍐=舒服mai5 sy1 xo8 :不舒服;𣍐=整齊mai5 tsiŋ3 lai9 :不整齊
